60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
60,52,64
