15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
15,20,25
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
10,15,10
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
20,25,35
