36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
36,28,24
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
40,32,20
