45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
45,20,20
