18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
18,16,20
